frame_index, frame_size, send_frame_index_when_display, send_time_point, receive_time_point, display_time_point, receive_delay, display_delay
303, 9, 305, 10100.000000, 10134.233333, 10173.666667, 34.233333, 73.666667
304, 8, 306, 10133.333333, 10167.466667, 10207.000000, 34.133333, 73.666667
305, 9, 307, 10166.666667, 10200.900000, 10240.333333, 34.233333, 73.666667
306, 7, 308, 10200.000000, 10234.033333, 10273.666667, 34.033333, 73.666667
307, 10, 309, 10233.333333, 10267.666667, 10307.000000, 34.333333, 73.666667
308, 8, 310, 10266.666667, 10300.800000, 10340.333333, 34.133333, 73.666667
309, 8, 311, 10300.000000, 10334.133333, 10373.666667, 34.133333, 73.666667
310, 7, 312, 10333.333333, 10367.366667, 10407.000000, 34.033333, 73.666667
311, 9, 313, 10366.666667, 10400.900000, 10440.333333, 34.233333, 73.666667
312, 8, 314, 10400.000000, 10434.133333, 10473.666667, 34.133333, 73.666667
313, 10, 315, 10433.333333, 10467.666667, 10507.000000, 34.333333, 73.666667
314, 9, 316, 10466.666667, 10500.900000, 10540.333333, 34.233333, 73.666667
315, 7, 317, 10500.000000, 10534.033333, 10573.666667, 34.033333, 73.666667
316, 9, 318, 10533.333333, 10567.566667, 10607.000000, 34.233333, 73.666667
317, 6, 319, 10566.666667, 10600.600000, 10640.333333, 33.933333, 73.666667
318, 7, 320, 10600.000000, 10634.033333, 10673.666667, 34.033333, 73.666667
319, 9, 321, 10633.333333, 10667.566667, 10707.000000, 34.233333, 73.666667
320, 7, 322, 10666.666667, 10700.700000, 10740.333333, 34.033333, 73.666667
321, 9, 323, 10700.000000, 10734.233333, 10773.666667, 34.233333, 73.666667
322, 6, 324, 10733.333333, 10767.266667, 10807.000000, 33.933333, 73.666667
323, 9, 325, 10766.666667, 10800.900000, 10840.333333, 34.233333, 73.666667
324, 6, 326, 10800.000000, 10833.933333, 10873.666667, 33.933333, 73.666667
325, 9, 327, 10833.333333, 10867.566667, 10907.000000, 34.233333, 73.666667
326, 8, 328, 10866.666667, 10900.800000, 10940.333333, 34.133333, 73.666667
327, 12, 329, 10900.000000, 10934.533333, 10973.666667, 34.533333, 73.666667
328, 10, 330, 10933.333333, 10967.666667, 11007.000000, 34.333333, 73.666667
329, 11, 331, 10966.666667, 11001.100000, 11040.333333, 34.433333, 73.666667
330, 8, 332, 11000.000000, 11034.133333, 11073.666667, 34.133333, 73.666667
